length,url_count,exclamation_count,dollar_count,uppercase_ratio,label
5217,0,0,4,0.03315446531238022,1
1176,0,0,4,0.1070518266779949,1
294,0,4,0,0.010169491525423728,1
943,0,3,4,0.05402542372881356,1
857,0,9,0,0.21328671328671328,1
360,0,4,2,0.10249307479224377,1
2977,0,6,0,0.059435862995298856,1
513,0,5,0,0.1264591439688716,1
494,0,2,1,0.024242424242424242,1
1064,0,6,1,0.1568075117370892,1
1805,0,3,1,0.0725359911406423,1
1063,0,2,0,0.14567669172932332,1
206,0,1,0,0.27053140096618356,1
1043,0,6,1,0.15708812260536398,1
689,0,3,0,0.08405797101449275,1
128,0,0,0,0.10077519379844961,1
2331,0,6,0,0.06475128644939966,1
1816,0,9,0,0.09356081452944413,1
1616,0,10,3,0.09152752009894867,1
307,0,5,0,0.00974025974025974,1
4210,0,3,1,0.025884587983851817,1
1357,0,0,0,0.38291605301914583,1
89,0,0,0,0.4111111111111111,1
2210,0,0,0,0.05970149253731343,1
7904,0,10,10,0.14952561669829223,1
3817,0,11,0,0.024882137244630696,1
3756,0,0,0,0.030609528879425075,1
17944,0,5,0,0.01733073279465032,1
290,0,0,0,0.10309278350515463,1
1149,0,5,0,0.11217391304347826,1
257,0,0,0,0.3682170542635659,1
295,0,0,0,0.10135135135135136,1
453,0,8,0,0.05947136563876652,1
415,0,1,0,0.08413461538461539,1
3000,0,12,7,0.09363545484838387,1
3392,0,15,1,0.020925434718538166,1
614,0,0,0,0.04390243902439024,1
1681,0,0,1,0.036860879904875146,1
301,0,4,0,0.009933774834437087,1
1250,0,13,3,0.11830535571542766,1
1328,0,0,3,0.03611738148984198,1
1787,0,5,2,0.04753914988814318,1
1186,0,0,5,0.051390058972198824,1
898,0,4,4,0.16907675194660735,1
2476,0,10,2,0.1308033911990311,1
429,0,0,0,0.08604651162790698,1
4200,0,0,1,0.07664841704356105,1
1550,0,1,0,0.037395228884590584,1
204,0,0,0,0.11707317073170732,1
658,0,0,1,0.03945371775417299,1
307,0,0,0,0.04220779220779221,1
373,0,11,1,0.25133689839572193,1
4422,0,2,58,0.06760117567262039,1
94,0,6,0,0.06315789473684211,1
2865,0,22,0,0.09455687369155617,1
920,0,4,0,0.09446254071661238,1
2132,0,18,3,0.123300515705579,1
1176,0,6,0,0.16907391673746813,1
1027,0,3,4,0.07198443579766536,1
2932,0,0,1,0.06750767132628707,1
217,0,0,0,0.06880733944954129,1
2911,0,0,1,0.06696428571428571,1
2633,0,1,3,0.159832953682612,1
16144,0,31,161,0.11694022917311861,1
423,0,0,0,0.08254716981132075,1
2479,0,10,2,0.1310483870967742,1
1833,0,8,4,0.10523446019629226,1
2128,0,17,3,0.1240018788163457,1
377,0,10,2,0.24338624338624337,1
893,0,7,4,0.07046979865771812,1
930,0,1,1,0.055853920515574654,1
914,0,2,0,0.09398907103825137,1
8467,0,22,12,0.08396315540859707,1
1181,0,13,2,0.11844331641285956,1
690,0,0,0,0.03762662807525326,1
707,0,0,0,0.08898305084745763,1
617,0,1,0,0.07605177993527508,1
2236,0,19,4,0.12919088064371928,1
1362,0,14,3,0.25972120322817316,1
491,0,1,2,0.1402439024390244,1
1562,0,11,13,0.11196417146513116,1
3290,0,4,0,0.0176238225463385,1
2137,0,17,4,0.1216089803554724,1
1949,0,6,2,0.06461538461538462,1
1412,0,4,0,0.07218683651804671,1
1258,0,1,0,0.11834789515488484,1
904,0,1,0,0.055248618784530384,1
749,0,0,1,0.05333333333333334,1
1259,0,1,1,0.12698412698412698,1
2240,0,0,0,0.05845604640785364,1
616,0,0,0,0.0940032414910859,1
531,0,3,0,0.12969924812030076,1
682,0,0,0,0.04978038067349927,1
443,0,0,0,0.05405405405405406,1
2448,0,8,0,0.06819109840751326,1
960,0,6,1,0.11342351716961499,1
284,0,0,0,0.13333333333333333,1
481,0,2,0,0.07261410788381743,1
1239,0,0,0,0.03951612903225806,1
1080,0,0,0,0.024051803885291396,1
1481,0,17,3,0.12483130904183536,1
2109,0,2,2,0.07677725118483412,1
476,0,6,0,0.13626834381551362,1
16642,0,27,19,0.04500390554587514,1
206,0,1,0,0.27053140096618356,1
264,0,0,0,0.09811320754716982,1
3407,0,6,11,0.08039906103286384,1
946,0,1,0,0.057022175290390706,1
1656,0,4,4,0.7229933614966807,1
1305,0,4,0,0.11562021439509954,1
720,0,1,0,0.49514563106796117,1
1014,0,1,0,0.03645320197044335,1
990,0,0,1,0.04137235116044399,1
1032,0,9,0,0.08615682478218781,1
224,0,0,0,0.05333333333333334,1
1256,0,0,3,0.05091487669053302,1
1016,0,0,4,0.08456243854473942,1
429,0,0,2,0.08837209302325581,1
16176,0,31,160,0.11633801075601162,1
16073,0,31,160,0.11571481896229936,1
482,0,6,0,0.10766045548654245,1
1561,0,1,0,0.03713188220230474,1
8454,0,22,12,0.08361916026020107,1
701,0,0,0,0.07977207977207977,1
1151,0,0,0,0.0234375,1
2555,0,5,18,0.03873239436619718,1
914,0,2,0,0.09398907103825137,1
2344,0,0,1,0.7292110874200426,1
418,0,0,0,0.0883054892601432,1
930,0,2,0,0.0322234156820623,1
3506,0,25,0,0.04505275163957799,1
935,0,1,0,0.06944444444444445,1
1372,0,5,1,0.09905316824471959,1
526,0,5,0,0.08349146110056926,1
748,0,0,8,0.028037383177570093,1
438,0,11,1,0.2437357630979499,1
496,0,0,0,0.022132796780684104,1
539,0,3,0,0.14074074074074075,1
622,0,6,0,0.06420545746388442,1
2974,0,10,0,0.16302521008403362,1
3126,0,2,2,0.057563159577870164,1
586,0,9,2,0.3185689948892675,1
2594,0,2,5,0.06628131021194605,1
479,0,5,1,0.05625,1
7605,0,71,13,0.04549040231396266,1
1046,0,2,3,0.024832855778414518,1
1209,0,0,2,0.10165289256198347,1
185,0,0,0,0.1827956989247312,1
1304,0,3,0,0.09885057471264368,1
3000,0,12,7,0.09363545484838387,1
1252,0,11,0,0.06624102154828412,1
342,0,0,0,0.22740524781341107,1
962,0,1,0,0.0695742471443406,1
667,0,0,0,0.05089820359281437,1
3162,0,2,2,0.060701865317736324,1
1446,0,1,0,0.10297166551485833,1
2680,0,11,0,0.08243192838493099,1
1586,0,3,2,0.10270951480781348,1
914,0,2,0,0.09398907103825137,1
3085,0,0,3,0.049902786779001944,1
2498,0,0,1,0.07322929171668667,1
2251,0,5,3,0.044849023090586145,1
581,0,0,0,0.058419243986254296,1
425,0,4,0,0.04929577464788732,1
1696,0,1,1,0.10076605774896877,1
528,0,1,0,0.11153119092627599,1
134,0,0,0,0.14814814814814814,1
2679,0,1,0,0.11865671641791045,1
1359,0,7,0,0.0625,1
1741,0,1,6,0.08668197474167623,1
16410,0,27,20,0.04460422887087929,1
949,0,2,0,0.05473684210526316,1
1508,0,10,2,0.18687872763419483,1
179,0,2,0,0.43333333333333335,1
2814,0,0,1,0.06927175843694494,1
125628,0,0,0,0.40275732513989604,1
1023,0,0,3,0.0947265625,1
1666,0,11,1,0.10437912417516497,1
3306,0,5,6,0.07408527366192924,1
3308,0,5,6,0.07343608340888486,1
6287,0,0,0,0.1273854961832061,1
1008,0,4,1,0.05054509415262636,1
1076,0,1,1,0.033426183844011144,1
23643,0,46,42,0.06809338521400778,1
1093,0,2,2,0.09872029250457039,1
955,0,12,0,0.13807531380753138,1
953,0,10,0,0.1289308176100629,1
1454,0,7,11,0.10034364261168385,1
2336,0,0,1,0.05305947796320069,1
3323,0,0,1,0.7767749699157641,1
536,0,5,2,0.048417132216014895,1
489,0,0,0,0.044897959183673466,1
800,0,0,4,0.14232209737827714,1
4168,0,8,2,0.06716238906212521,1
2281,0,1,0,0.09421560035056968,1
40499,0,0,0,0.0,1
6337,0,0,35,0.028400126222783213,0
867,0,0,0,0.0771889400921659,0
1229,0,0,0,0.06097560975609756,0
6943,0,0,35,0.030961981566820278,0
363,0,0,0,0.07417582417582418,0
6652,0,0,25,0.026604539305576432,0
915,0,0,0,0.08406113537117904,0
2557,0,0,23,0.04222048475371384,0
1177,0,0,0,0.06536502546689305,0
596,0,0,0,0.07035175879396985,0
238,0,1,0,0.058577405857740586,0
858,0,0,0,0.05820721769499418,0
300,0,3,0,0.12624584717607973,0
2360,0,1,0,0.06565014824227022,0
1049,0,2,0,0.058095238095238096,0
2259,0,0,0,0.050442477876106194,0
700,0,0,0,0.09415121255349501,0
299,0,1,0,0.09,0
1251,0,0,0,0.07907348242811502,0
621,0,0,0,0.07717041800643087,0
1457,0,0,0,0.0438957475994513,0
787,0,0,0,0.07614213197969544,0
776,0,1,0,0.13513513513513514,0
1589,0,0,0,0.04716981132075472,0
975,0,0,0,0.05942622950819672,0
1288,0,0,0,0.06671838634600466,0
1060,0,0,0,0.07445805843543826,0
1087,0,3,1,0.04411764705882353,0
980,0,1,1,0.047910295616717634,0
421,0,0,0,0.08530805687203792,0
1835,0,0,0,0.027233115468409588,0
572,0,0,0,0.07678883071553229,0
975,0,0,0,0.03483606557377049,0
939,0,0,0,0.04893617021276596,0
1226,0,0,0,0.08312958435207823,0
735,0,0,0,0.0625,0
924,0,0,0,0.06702702702702702,0
800,0,0,0,0.05742821473158552,0
710,0,0,0,0.06891701828410689,0
149,0,0,0,0.19333333333333333,0
2356,0,0,0,0.02588035638523547,0
1215,0,0,0,0.04523026315789474,0
819,0,0,0,0.06463414634146342,0
3079,0,4,0,0.04350649350649351,0
844,0,1,0,0.06982248520710059,0
3364,0,1,0,0.030312035661218425,0
571,0,0,0,0.0944055944055944,0
1099,0,0,0,0.06545454545454546,0
678,0,0,0,0.07658321060382917,0
686,0,0,0,0.06695778748180495,0
826,0,0,0,0.06529625151148731,0
579,0,0,0,0.0896551724137931,0
964,0,0,0,0.07564766839378238,0
5069,0,0,0,0.08027613412228797,0
6028,0,0,0,0.07480510864156577,0
324,0,0,0,0.12,0
632,0,0,0,0.05529225908372828,0
873,0,0,0,0.07208237986270023,0
2257,0,1,2,0.0420726306465899,0
1127,0,1,0,0.047872340425531915,0
832,0,0,0,0.07563025210084033,0
880,0,1,0,0.06696935300794551,0
1136,0,0,0,0.10026385224274406,0
2175,0,2,2,0.03630514705882353,0
330,0,0,0,0.11782477341389729,0
844,0,2,0,0.054437869822485205,0
528,0,0,0,0.06805293005671077,0
1063,0,0,0,0.07048872180451128,0
769,0,0,0,0.06103896103896104,0
801,0,0,0,0.04738154613466334,0
1715,0,12,2,0.06526806526806526,0
1726,0,2,2,0.045744064852345105,0
1024,0,0,0,0.06341463414634146,0
1166,0,1,0,0.043701799485861184,0
589,0,0,0,0.06949152542372881,0
1576,0,0,0,0.031071655041217502,0
1383,0,0,0,0.04985549132947977,0
963,0,0,0,0.046680497925311204,0
563,0,0,0,0.07446808510638298,0
986,0,3,0,0.047619047619047616,0
1123,0,0,0,0.06583629893238434,0
574,0,0,0,0.06782608695652174,0
1604,0,1,0,0.037383177570093455,0
1617,0,0,0,0.05871446229913473,0
1042,0,0,0,0.05752636625119847,0
1135,0,0,0,0.06073943661971831,0
1451,0,0,1,0.08333333333333333,0
333,0,1,0,0.10479041916167664,0
475,0,0,0,0.06932773109243698,0
762,0,0,0,0.07601572739187418,0
1086,0,0,0,0.06623735050597976,0
910,0,0,0,0.09330406147091108,0
1073,0,0,0,0.0521415270018622,0
1253,0,0,0,0.06698564593301436,0
1202,0,0,0,0.07315045719035744,0
1406,0,0,0,0.03980099502487562,0
1582,0,0,0,0.032849020846494,0
2048,0,0,0,0.08150317227916057,0
2231,0,0,0,0.01747311827956989,0
2472,0,0,2,0.04528912252325111,0
2486,0,0,0,0.02694008845999196,0
2529,0,8,0,0.06284584980237154,0
1113,0,1,0,0.03859964093357271,0
2716,0,1,2,0.05226352594773647,0
3220,0,2,2,0.03135672151505744,0
2078,0,0,0,0.0481000481000481,0
1970,0,8,0,0.06798579401319127,0
1010,0,2,0,0.06528189910979229,0
1917,0,0,2,0.048488008342022944,0
1131,0,0,0,0.0353356890459364,0
1496,0,0,0,0.03674014696058784,0
767,0,0,0,0.05078125,0
1055,0,0,0,0.048295454545454544,0
3323,0,0,0,0.052346570397111915,0
710,0,0,0,0.052039381153305204,0
1847,0,3,0,0.04816017316017316,0
4281,0,0,0,0.03035964502568893,0
1854,0,0,0,0.06091644204851752,0
1582,0,0,0,0.037271004421983576,0
782,0,0,0,0.0970625798212005,0
402,0,0,0,0.07444168734491315,0
1577,0,0,0,0.039923954372623575,0
309,0,0,0,0.08387096774193549,0
1585,0,1,4,0.0605296343001261,0
1862,0,1,0,0.04186795491143317,0
1199,0,0,0,0.045,0
265,0,0,0,0.12030075187969924,0
929,0,0,0,0.05268817204301075,0
3147,0,3,0,0.046060991105463786,0
2423,0,0,1,0.06476897689768978,0
4106,0,0,12,0.026540053567080595,0
910,0,0,10,0.05378704720087816,0
1110,0,1,0,0.05490549054905491,0
1487,0,2,1,0.04704301075268817,0
1241,0,0,0,0.10386473429951691,0
1056,0,0,0,0.0510879848628193,0
982,0,1,0,0.048830111902339775,0
488,0,0,0,0.06748466257668712,0
2902,0,0,0,0.04374784705477092,0
433,0,0,0,0.11981566820276497,0
1045,0,0,0,0.08795411089866156,0
706,0,1,0,0.14285714285714285,0
1422,0,0,0,0.059732958538299366,0
2419,0,1,0,0.048347107438016526,0
874,0,0,0,0.05142857142857143,0
2588,0,1,0,0.03901120123599845,0
2233,0,0,0,0.05371530886302596,0
540,0,1,0,0.07763401109057301,0
1012,0,0,0,0.0947680157946693,0
907,0,0,0,0.09251101321585903,0
1109,0,0,0,0.05945945945945946,0
680,0,0,0,0.05433186490455213,0
561,0,0,0,0.11921708185053381,0
1757,0,0,0,0.06484641638225255,0
1938,0,0,0,0.06962351727694688,0
366,0,0,0,0.11989100817438691,0
1150,0,0,0,0.07037358818418767,0
1169,0,0,0,0.07435897435897436,0
1235,0,0,0,0.0784789644012945,0
1197,0,0,0,0.07512520868113523,0
1049,0,0,0,0.06,0
1011,0,0,0,0.07015810276679842,0
1445,0,0,0,0.04495159059474412,0
749,0,8,0,0.10933333333333334,0
742,0,0,0,0.06729475100942127,0
1008,0,0,0,0.05847373637264618,0
474,0,1,0,0.08842105263157894,0
1227,0,0,0,0.08957654723127036,0
722,0,0,0,0.0912863070539419,0
1099,0,0,0,0.08363636363636363,0
627,0,0,0,0.08439490445859872,0
990,0,1,0,0.05852674066599395,0
762,0,0,0,0.08519003931847968,0
1133,0,0,0,0.09171075837742504,0
316,0,0,0,0.11987381703470032,0
629,0,0,0,0.13968253968253969,0
1423,0,4,3,0.03300561797752809,0
332,0,0,0,0.08108108108108109,0
378,0,0,0,0.079155672823219,0
493,0,0,0,0.08097165991902834,0
313,0,0,0,0.10828025477707007,0
272,0,0,0,0.10989010989010989,0
796,0,0,0,0.0903387703889586,0
450,0,0,0,0.07760532150776053,0
617,0,0,0,0.06796116504854369,0
958,0,0,0,0.05943691345151199,0
728,0,0,0,0.07270233196159122,0
1017,0,0,0,0.08840864440078586,0
1557,0,3,2,0.05840821566110398,0
946,0,0,0,0.06019007391763464,0
624,0,0,0,0.096,0
4281,0,0,0,0.0406352171882298,0
1398,0,0,0,0.06504646175839886,0
802,0,0,0,0.07347447073474471,0
2976,0,5,2,0.04601948270070541,0
1371,0,2,2,0.0728862973760933,0
1673,0,0,0,0.044802867383512544,0
1221,0,0,0,0.05646481178396072,0
3829,0,1,0,0.04751958224543081,0
638,0,0,0,0.08294209702660407,0
189,0,0,0,0.16842105263157894,0
914,0,0,0,0.13989071038251366,0
793,0,0,0,0.0654911838790932,0
221,0,0,0,0.16216216216216217,0
1212,0,0,0,0.03792250618301731,0
905,0,0,0,0.07947019867549669,0
333,0,0,0,0.12574850299401197,0
921,0,0,0,0.08459869848156182,0
2318,0,0,0,0.04053471323846486,0
741,0,0,0,0.07951482479784366,0
348,0,0,0,0.10888252148997135,0
809,0,0,0,0.05308641975308642,0
1927,0,0,0,0.07105809128630705,0
976,0,0,0,0.06960081883316274,0
3289,0,0,1,0.04711246200607903,0
1353,0,0,0,0.09010339734121123,0
420,0,0,0,0.1163895486935867,0
660,0,0,0,0.06505295007564296,0
1308,0,0,0,0.03666921313980138,0
422,0,0,0,0.09219858156028368,0
1176,0,0,0,0.07051826677994902,0
972,0,0,0,0.03905447070914697,0
625,0,0,0,0.07507987220447285,0
2462,0,0,0,0.048721071863580996,0
1852,0,0,0,0.04155423637344846,0
856,0,0,0,0.06884480746791131,0
881,0,0,0,0.060090702947845805,0
464,0,0,0,0.07741935483870968,0
515,0,0,0,0.07170542635658915,0
1532,0,2,0,0.05414220482713633,0
1285,0,0,0,0.0660964230171073,0
521,0,0,0,0.09578544061302682,0
1652,0,0,0,0.07199032062915911,0
1475,0,0,0,0.044715447154471545,0
641,0,0,0,0.08566978193146417,0
386,0,0,0,0.13178294573643412,0
1169,0,0,0,0.05641025641025641,0
1775,0,3,0,0.05630630630630631,0
1307,0,0,0,0.0581039755351682,0
1028,0,2,0,0.047619047619047616,0
819,0,0,0,0.06585365853658537,0
1688,0,1,3,0.046181172291296625,0
1120,0,0,0,0.04727921498661909,0
419,0,0,0,0.08333333333333333,0
2336,0,3,0,0.05434317501069748,0
1355,0,1,0,0.05457227138643068,0
610,0,0,0,0.058919803600654665,0
1857,0,3,0,0.03283100107642627,0
574,0,0,0,0.07130434782608695,0
1244,0,0,0,0.06907630522088354,0
1531,0,0,0,0.07049608355091384,0
1696,0,0,0,0.1614614024749558,0
780,0,0,0,0.058898847631242,0
777,0,0,0,0.09640102827763496,0
1641,0,0,0,0.07247259439707673,0
2269,0,0,0,0.04185022026431718,0
1148,0,0,0,0.060922541340295906,0
697,0,0,0,0.044412607449856735,0
1448,0,1,0,0.06349206349206349,0
1179,0,0,0,0.059322033898305086,0
1070,0,0,0,0.051353874883286646,0
1139,0,0,0,0.07894736842105263,0
828,0,0,0,0.09529553679131483,0
1933,0,0,0,0.06359875904860393,0
889,0,0,0,0.07640449438202247,0
1867,0,0,0,0.059421841541755886,0
773,0,0,0,0.08785529715762273,0
659,0,0,2,0.06666666666666667,0
2436,0,1,0,0.039803036520311856,0
1172,0,0,2,0.0443307757885763,0
304,0,2,0,0.10491803278688525,0
863,0,0,0,0.06597222222222222,0
611,0,0,1,0.12418300653594772,0
2422,0,2,0,0.04292199752373091,0
1191,0,0,0,0.05453020134228188,0
707,0,1,0,0.07203389830508475,0
1844,0,0,0,0.04552845528455285,0
1012,0,0,0,0.05133267522211254,0
1664,0,0,0,0.06366366366366366,0
523,0,2,0,0.09351145038167939,0
1395,0,0,0,0.04369627507163324,0
1079,0,0,0,0.04259259259259259,0
465,0,0,0,0.11373390557939914,0
1046,0,0,0,0.06685768863419293,0
1182,0,0,0,0.05917159763313609,0
1281,0,0,0,0.0421216848673947,0
819,0,0,0,0.045121951219512194,0
1278,0,0,0,0.0656763096168882,0
874,0,0,0,0.053714285714285714,0
658,0,0,0,0.07283763277693475,0
1041,0,0,0,0.11036468330134357,0
857,0,0,0,0.05011655011655012,0
835,0,0,0,0.03708133971291866,0
648,0,0,0,0.046224961479198766,0
453,0,0,0,0.0881057268722467,0
523,0,0,0,0.09923664122137404,0
803,0,0,0,0.06467661691542288,0
1059,0,0,0,0.17547169811320754,0
1751,0,2,0,0.03424657534246575,0
792,0,1,0,0.058007566204287514,0
1054,0,0,0,0.06635071090047394,0
868,0,1,0,0.07940161104718067,0
1644,0,2,0,0.035866261398176294,0
566,0,0,0,0.10758377425044091,0
534,0,0,0,0.08411214953271028,0
808,0,1,0,0.05315203955500618,0
918,0,0,0,0.06420021762785637,0
1020,0,0,0,0.08129285014691479,0
765,0,0,0,0.06788511749347259,0
793,0,0,0,0.08816120906801007,0
2406,0,0,0,0.05151641046946406,0
1179,0,0,0,0.043220338983050846,0
1119,0,0,0,0.07589285714285714,0
684,0,0,0,0.0905109489051095,0
988,0,0,0,0.05864509605662285,0
630,0,0,0,0.06973058637083994,0
586,0,4,0,0.07495741056218058,0
465,0,4,0,0.1072961373390558,0
461,0,2,0,0.07142857142857142,0
805,0,3,0,0.05707196029776675,0
444,0,0,0,0.07191011235955057,0
566,0,0,0,0.09700176366843033,0
335,0,0,0,0.16071428571428573,0
529,0,1,0,0.08490566037735849,0
2455,0,0,0,0.03868078175895766,0
3069,0,0,0,0.048534201954397393,0
780,0,1,0,0.07682458386683738,0
441,0,0,0,0.10407239819004525,0
279,0,2,0,0.11428571428571428,0
554,0,1,0,0.09549549549549549,0
648,0,2,0,0.07395993836671803,0
589,0,0,0,0.07796610169491526,0
458,0,1,0,0.08061002178649238,0
887,0,1,0,0.059684684684684686,0
956,0,1,0,0.07001044932079414,0
1460,0,0,0,0.08281998631074607,0
975,0,0,0,0.08196721311475409,0
1146,0,6,0,0.05143853530950305,0
751,0,0,0,0.06914893617021277,0
924,0,3,0,0.06702702702702702,0
1580,0,4,0,0.06704617330803289,0
794,0,0,0,0.08679245283018867,0
3455,0,1,0,0.057291666666666664,0
2523,0,0,0,0.09231378763866878,0
859,0,2,0,0.05,0
688,0,0,0,0.05660377358490566,0
830,0,3,0,0.0950661853188929,0
651,0,0,0,0.09969325153374232,0
378,0,0,0,0.12928759894459102,0
667,0,0,0,0.06437125748502993,0
832,0,0,0,0.10324129651860744,0
882,0,0,0,0.10419026047565119,0
3820,0,0,0,0.051295472389426854,0
1008,0,0,0,0.0753221010901883,0
2330,0,8,0,0.05577005577005577,0
1178,0,0,0,0.0542832909245123,0
4341,0,4,0,0.04790419161676647,0
2862,0,1,0,0.03981837233670975,0
2523,0,0,0,0.0277337559429477,0
8443,0,1,0,0.04085741354808148,0
1530,0,0,0,0.05551926845199216,0
582,0,0,0,0.10806174957118353,0
1820,0,0,0,0.05271828665568369,0
800,0,0,0,0.05742821473158552,0
1008,0,0,0,0.05649157581764123,0
861,0,0,0,0.06612529002320186,0
770,0,0,0,0.058365758754863814,0
1127,0,0,4,0.08776595744680851,0
409,0,0,0,0.1073170731707317,0
455,0,0,0,0.08333333333333333,0
2122,0,0,0,0.06547338671691004,0
846,0,0,0,0.06729634002361275,0
671,0,0,0,0.06398809523809523,0
301,0,0,0,0.11258278145695365,0
920,0,0,0,0.06948968512486428,0
621,0,0,0,0.07395498392282958,0
522,0,0,0,0.07839388145315487,0
276,0,0,0,0.1263537906137184,0
344,0,0,0,0.1246376811594203,0
1000,0,1,0,0.0989010989010989,0
2674,0,1,0,0.037383177570093455,0
443,0,1,0,0.08783783783783784,0
706,0,0,0,0.1188118811881188,0
579,0,1,0,0.07758620689655173,0
631,0,1,0,0.07753164556962025,0
455,0,1,0,0.07017543859649122,0
1211,0,0,0,0.0594059405940594,0
477,0,0,0,0.08158995815899582,0
846,0,0,0,0.08382526564344746,0
510,0,3,0,0.12720156555772993,0
462,0,3,0,0.13390928725701945,0
1089,0,0,0,0.05229357798165138,0
327,0,0,0,0.10670731707317073,0
1219,0,0,0,0.040983606557377046,0
258,0,0,0,0.1583011583011583,0
462,0,0,0,0.13174946004319654,0
520,0,0,0,0.09980806142034548,0
1572,0,1,0,0.04895104895104895,0
365,0,1,0,0.13387978142076504,0
589,0,0,0,0.1016949152542373,0
2992,0,7,0,0.0414300033411293,0
1093,0,0,0,0.05758683729433273,0
284,0,0,0,0.12631578947368421,0
442,0,0,0,0.09706546275395034,0
227,0,0,0,0.14473684210526316,0
343,0,0,0,0.09883720930232558,0
1331,0,0,0,0.044294294294294295,0
637,0,0,0,0.08934169278996865,0
774,0,0,0,0.08129032258064516,0
434,0,0,0,0.09655172413793103,0
2238,0,0,0,0.027244305493523895,0
5917,0,6,0,0.04613044947617438,0
227,0,0,0,0.14912280701754385,0
595,0,1,1,0.09060402684563758,0
355,0,0,0,0.0898876404494382,0
902,0,1,0,0.10188261351052048,0
247,0,0,0,0.13306451612903225,0
791,0,0,0,0.08585858585858586,0
390,0,1,0,0.10485933503836317,0
597,0,0,0,0.10869565217391304,0
791,0,1,0,0.08207070707070707,0
602,0,1,0,0.1011608623548922,0
645,0,1,0,0.07894736842105263,0
292,0,0,0,0.14334470989761092,0
841,0,0,0,0.047505938242280284,0
1116,0,0,0,0.06803939122649955,0
957,0,0,0,0.054279749478079335,0
1358,0,0,0,0.07431935246504782,0
347,0,0,0,0.09195402298850575,0
1841,0,0,0,0.06188925081433225,0
1279,0,0,0,0.05,0
2482,0,0,0,0.12001610954490535,0
844,0,0,0,0.06863905325443787,0
1650,0,0,0,0.05511811023622047,0
3523,0,0,0,0.05448354143019296,0
590,0,0,6,0.18104906937394247,0
277,0,0,0,0.10071942446043165,0
826,0,0,0,0.06529625151148731,0
996,0,0,6,0.13039117352056168,0
543,0,0,0,0.11580882352941177,0
846,0,2,0,0.07674144037780402,0
1448,0,1,11,0.08143547273982056,0
370,0,0,0,0.0889487870619946,0
1040,0,0,5,0.0941402497598463,0
1001,0,0,5,0.09580838323353294,0
949,0,0,0,0.08736842105263158,0
546,0,0,0,0.06946983546617916,0
605,0,5,0,0.08415841584158416,0
691,0,1,0,0.059248554913294796,0
810,0,0,0,0.08384710234278668,0
1009,0,0,4,0.06831683168316832,0
1891,0,0,0,0.039112050739957716,0
1301,0,0,0,0.03917050691244239,0
1350,0,1,0,0.04885270170244264,0
973,0,1,0,0.058521560574948665,0
1154,0,0,0,0.0735930735930736,0
747,0,0,0,0.10160427807486631,0
1205,0,0,0,0.07296849087893864,0
1478,0,2,0,0.06896551724137931,0
866,0,5,0,0.07035755478662054,0
706,0,0,0,0.07355021216407355,0
853,0,0,0,0.06557377049180328,0
1289,0,0,0,0.07441860465116279,0
1113,0,1,0,0.0296229802513465,0
688,0,0,0,0.06095791001451379,0
609,0,0,0,0.10163934426229508,0
870,0,0,0,0.07577497129735936,0
414,0,0,0,0.10120481927710843,0
404,0,0,0,0.09135802469135802,0
275,0,0,0,0.11594202898550725,0
1133,0,1,0,0.0582010582010582,0
1415,0,0,0,0.05649717514124294,0
397,0,0,0,0.13819095477386933,0
358,0,0,0,0.06963788300835655,0
241,0,0,0,0.15289256198347106,0
1294,0,1,0,0.043243243243243246,0
1360,0,1,0,0.04188096987509184,0
463,0,1,0,0.10129310344827586,0
660,0,3,0,0.08472012102874432,0
1189,0,1,0,0.05798319327731093,0
1291,0,0,0,0.08746130030959752,0
325,0,0,0,0.11042944785276074,0
1562,0,0,0,0.15738963531669867,0
978,0,1,0,0.03779366700715015,0
1423,0,0,0,0.05407303370786517,0
3316,0,1,0,0.0964727163099186,0
322,0,1,0,0.09287925696594428,0
308,0,1,0,0.09385113268608414,0
765,0,0,0,0.06788511749347259,0
327,0,1,0,0.10060975609756098,0
330,0,0,0,0.0755287009063444,0
836,0,0,0,0.04540023894862605,0
1643,0,0,0,0.04440389294403893,0
2100,0,0,0,0.05045216563541171,0
3137,0,0,0,0.04525175270873168,0
3743,0,3,0,0.046474358974358976,0
422,0,3,0,0.06855791962174941,0
506,0,0,0,0.08875739644970414,0
1648,0,0,0,0.08429351121892056,0
520,0,0,0,0.09404990403071017,0
639,0,2,0,0.0765625,0
853,0,2,0,0.08313817330210772,0
582,0,0,0,0.08061749571183534,0
1014,0,0,0,0.06600985221674877,0
378,0,0,0,0.14511873350923482,0
724,0,0,0,0.11448275862068966,0
847,0,1,0,0.049528301886792456,0
342,0,1,0,0.05830903790087463,0
606,0,0,0,0.07742998352553541,0
420,0,0,0,0.06413301662707839,0
489,0,0,0,0.05714285714285714,0
680,0,3,0,0.07488986784140969,0
1231,0,0,0,0.08198051948051949,0
950,0,0,0,0.09989484752891693,0
886,0,0,0,0.04735062006764374,0
854,0,0,0,0.08771929824561403,0
859,0,1,0,0.10348837209302325,0
879,0,0,0,0.1806818181818182,0
974,0,1,0,0.10051282051282051,0
656,0,0,0,0.0578386605783866,0
11416,0,1,0,0.03424717526495577,0
1186,0,1,0,0.051390058972198824,0
1283,0,0,0,0.06386292834890965,0
1596,0,1,0,0.051972448340638695,0
